claim_id,source_section,source_line,source_text,source_text_sha256,claim_class,datasets,units,estimand,evidence_paths,evidence_status,action,target_section,target_text,target_text_sha256,reason
R008-C0195,参考文献,415,"8. Yang X, Hou L, Zhou Y, et al. Dense Label Encoding for Boundary Discontinuity Free Rotation Detection. CVPR, 2021.",54a73e46d1ebfc45f94ddb995ad0b290fe67b555404fcb716c69cbcc6ba775db,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"8. Yang X, Hou L, Zhou Y, et al. Dense Label Encoding for Boundary Discontinuity Free Rotation Detection. CVPR, 2021.",54a73e46d1ebfc45f94ddb995ad0b290fe67b555404fcb716c69cbcc6ba775db,与 orientation-specific measurement 证据一致。
R008-C0196,参考文献,416,"9. Yu Y, Yang X, Li Q, et al. Phase-Shifting Coder: Predicting Accurate Orientation in Oriented Object Detection. CVPR, 2023.",4e2adc4216dc593b9b645107da981c578b55ca40d36ee1f155a7df9a9a495834,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"9. Yu Y, Yang X, Li Q, et al. Phase-Shifting Coder: Predicting Accurate Orientation in Oriented Object Detection. CVPR, 2023.",4e2adc4216dc593b9b645107da981c578b55ca40d36ee1f155a7df9a9a495834,与 orientation-specific measurement 证据一致。
R008-C0197,参考文献,417,"10. Yang X, Yan J, Ming Q, et al. Rethinking Rotated Object Detection with Gaussian Wasserstein Distance Loss. ICML, 2021.",5e4e8b30116f5de037e54963d327235cb2cd73ba1ec27704be5a6063aa0e7fbf,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"10. Yang X, Yan J, Ming Q, et al. Rethinking Rotated Object Detection with Gaussian Wasserstein Distance Loss. ICML, 2021.",5e4e8b30116f5de037e54963d327235cb2cd73ba1ec27704be5a6063aa0e7fbf,与 orientation-specific measurement 证据一致。
R008-C0198,参考文献,418,"11. Yang X, Zhou Y, Zhang G, et al. Learning High-Precision Bounding Box for Rotated Object Detection via Kullback-Leibler Divergence. NeurIPS, 2021.",6d33218a4d1b862268704a64c156eecccc72c4e7786303490d0cf53e49824b23,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"11. Yang X, Zhou Y, Zhang G, et al. Learning High-Precision Bounding Box for Rotated Object Detection via Kullback-Leibler Divergence. NeurIPS, 2021.",6d33218a4d1b862268704a64c156eecccc72c4e7786303490d0cf53e49824b23,与 orientation-specific measurement 证据一致。
R008-C0199,参考文献,419,"12. Zeng Y, Chen Y, Yang X, Li Q, Yan J. ARS-DETR: Aspect Ratio-Sensitive Detection Transformer for Aerial Oriented Object Detection. arXiv:2303.04989, 2023.",e181cbf51b07796e4331c993b14c1be5c5850f3499c3833f7af15dda77b76608,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"12. Zeng Y, Chen Y, Yang X, Li Q, Yan J. ARS-DETR: Aspect Ratio-Sensitive Detection Transformer for Aerial Oriented Object Detection. arXiv:2303.04989, 2023.",e181cbf51b07796e4331c993b14c1be5c5850f3499c3833f7af15dda77b76608,与 orientation-specific measurement 证据一致。
R008-C0200,参考文献,420,"13. El-Yaniv R, Wiener Y. On the Foundations of Noise-Free Selective Classification. Journal of Machine Learning Research, 2010, 11: 1605--1641.",c129f30c440db8b36d1d508d13e0233032ea07505e9518835ee87f7b79aa084c,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"13. El-Yaniv R, Wiener Y. On the Foundations of Noise-Free Selective Classification. Journal of Machine Learning Research, 2010, 11: 1605--1641.",c129f30c440db8b36d1d508d13e0233032ea07505e9518835ee87f7b79aa084c,与 orientation-specific measurement 证据一致。
R008-C0201,参考文献,421,"14. Geifman Y, El-Yaniv R. Selective Classification for Deep Neural Networks. NeurIPS, 2017.",5b181354dbb3b424ed2ce69cb0bba89f24db15e6d0953ae5aaea4c0ef85f86fe,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"14. Geifman Y, El-Yaniv R. Selective Classification for Deep Neural Networks. NeurIPS, 2017.",5b181354dbb3b424ed2ce69cb0bba89f24db15e6d0953ae5aaea4c0ef85f86fe,与 orientation-specific measurement 证据一致。
R008-C0202,参考文献,422,"15. Geifman Y, Uziel G, El-Yaniv R. SelectiveNet: A Deep Neural Network with an Integrated Reject Option. ICML, 2019.",aa709115561e2f42e89b4220af6c1d58f9f5166c25602d067e54896824717766,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"15. Geifman Y, Uziel G, El-Yaniv R. SelectiveNet: A Deep Neural Network with an Integrated Reject Option. ICML, 2019.",aa709115561e2f42e89b4220af6c1d58f9f5166c25602d067e54896824717766,与 orientation-specific measurement 证据一致。
R008-C0203,参考文献,423,"16. Guo C, Pleiss G, Sun Y, Weinberger K Q. On Calibration of Modern Neural Networks. ICML, 2017.",c7be93195e28ba188437bf9466f3dd17c104629d11197ea94dda00a9a5ac6f15,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"16. Guo C, Pleiss G, Sun Y, Weinberger K Q. On Calibration of Modern Neural Networks. ICML, 2017.",c7be93195e28ba188437bf9466f3dd17c104629d11197ea94dda00a9a5ac6f15,与 orientation-specific measurement 证据一致。
R008-C0204,参考文献,424,"17. Küppers F, Kronenberger J, Shantia A, Haselhoff A. Multivariate Confidence Calibration for Object Detection. CVPR Workshops, 2020.",2c70200f2628294f5340095d79cddc9c8e938144c95fc1f7f2bf7d7424beab1d,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"17. Küppers F, Kronenberger J, Shantia A, Haselhoff A. Multivariate Confidence Calibration for Object Detection. CVPR Workshops, 2020.",2c70200f2628294f5340095d79cddc9c8e938144c95fc1f7f2bf7d7424beab1d,与 orientation-specific measurement 证据一致。
R008-C0205,参考文献,425,"18. Vovk V, Gammerman A, Shafer G. Algorithmic Learning in a Random World. Springer, 2005.",a1e6f27251ab89a2c40ae5260cdce5bd66b90c88e637c506752dce406b2fe73d,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"18. Vovk V, Gammerman A, Shafer G. Algorithmic Learning in a Random World. Springer, 2005.",a1e6f27251ab89a2c40ae5260cdce5bd66b90c88e637c506752dce406b2fe73d,与 orientation-specific measurement 证据一致。
R008-C0206,参考文献,426,"19. Bates S, Angelopoulos A N, Lei L, Malik J, Jordan M I. Distribution-Free, Risk-Controlling Prediction Sets. Journal of the ACM, 2024.",731e84c3f203c723a0d8f4c033977af704d3a70302e861793cad421e08424bf7,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"19. Bates S, Angelopoulos A N, Lei L, Malik J, Jordan M I. Distribution-Free, Risk-Controlling Prediction Sets. Journal of the ACM, 2024.",731e84c3f203c723a0d8f4c033977af704d3a70302e861793cad421e08424bf7,与 orientation-specific measurement 证据一致。
R008-C0207,参考文献,427,"20. Angelopoulos A N, Bates S, Fisch A, Lei L, Schuster T. Conformal Risk Control. ICLR, 2024.",52c6156b88e447377fe1e8784255c2726036d7a747fde163717973fcbd80afa6,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"20. Angelopoulos A N, Bates S, Fisch A, Lei L, Schuster T. Conformal Risk Control. ICLR, 2024.",52c6156b88e447377fe1e8784255c2726036d7a747fde163717973fcbd80afa6,与 orientation-specific measurement 证据一致。
R008-C0208,参考文献,428,"21. Angelopoulos A N, Bates S, Jordan M I, Malik J. Learn Then Test: Calibrating Predictive Algorithms to Achieve Risk Control. arXiv:2110.01052, 2021.",f292730639dd1da2d78a8460bef8577029753707a91bc18ac6cb638afe7ddbf3,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"21. Angelopoulos A N, Bates S, Jordan M I, Malik J. Learn Then Test: Calibrating Predictive Algorithms to Achieve Risk Control. arXiv:2110.01052, 2021.",f292730639dd1da2d78a8460bef8577029753707a91bc18ac6cb638afe7ddbf3,与 orientation-specific measurement 证据一致。
R008-C0209,参考文献,429,"22. Andéol L, Fel T, de Grancey F, Mossina L. Conformal Object Detection. arXiv:2308.16005, 2023.",b51f4f802ba492d83bc49c18f425094b1cd70eaa6f124ac6da0814366455a604,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"22. Andéol L, Fel T, de Grancey F, Mossina L. Conformal Object Detection. arXiv:2308.16005, 2023.",b51f4f802ba492d83bc49c18f425094b1cd70eaa6f124ac6da0814366455a604,与 orientation-specific measurement 证据一致。
R008-C0210,参考文献,430,"23. Wang G, Li W, Aertsen M, et al. Aleatoric Uncertainty Estimation with Test-Time Augmentation for Medical Image Segmentation with Convolutional Neural Networks. Neurocomputing, 2019, 338: 34--45.",6a9a0457142d129c01f7702b41bfbec4be9fef29058cf7e21926801c16b0d7e7,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"23. Wang G, Li W, Aertsen M, et al. Aleatoric Uncertainty Estimation with Test-Time Augmentation for Medical Image Segmentation with Convolutional Neural Networks. Neurocomputing, 2019, 338: 34--45.",6a9a0457142d129c01f7702b41bfbec4be9fef29058cf7e21926801c16b0d7e7,与 orientation-specific measurement 证据一致。
R008-C0211,参考文献,431,"24. Snow R, O'Connor B, Jurafsky D, Ng A Y. Cheap and Fast—But Is It Good? Evaluating Non-Expert Annotations for Natural Language Tasks. EMNLP, 2008.",6126bb098b9945c0738ece2fe4917965183ff2837dd6a89ef50db8b7f437e564,measurement_numeric,"[""multiple_or_not_explicit""]",evaluation unit / detector-head unit,orientation-specific measurement or audited certification frontier,"[""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a1_guaranteed_frontier_all_alpha.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/reports/a3_score_menu_summary.csv"", ""top_journal_v3_reaudit_055/paper_A_orientation_protocol/docs/orientation_reliability_paper_A_zh_v077.md""]",VALID,RETAIN,参考文献,"24. Snow R, O'Connor B, Jurafsky D, Ng A Y. Cheap and Fast—But Is It Good? Evaluating Non-Expert Annotations for Natural Language Tasks. EMNLP, 2008.",6126bb098b9945c0738ece2fe4917965183ff2837dd6a89ef50db8b7f437e564,与 orientation-specific measurement 证据一致。
